target_id	length	eff_length	est_counts	tpm
rydB	68	69	47	17.1254
ydiH	189	190	2104	278.41
menI	411	412	564	34.4171
ydiJ	3057	3058	12928	106.288
ydiK	1113	1114	2040	46.0402
rprA	106	107	4	0.939871
ydiL	357	358	5	0.351139
ydiM	1215	1216	8	0.165405
ydiN	1266	1267	3	0.0595301
ydiB	867	868	26	0.753088
aroD	759	760	855	28.2842
ydiF	1596	1597	45	0.708434
ydiO	1152	1153	59	1.28651
ydiP	912	913	65	1.78992
ydiQ	765	766	31.337	1.02854
ydiR	939	940	60	1.60478
ydiS	1290	1291	64	1.24637
ydiT	294	295	9	0.76703
fadK	1701	1702	131	1.9351
ppsA	2379	2380	14784	156.173
ppsR	834	835	1824	54.92
aroH	1047	1048	11145	267.369
ydiE	192	193	545	70.9956
ydiU	1437	1438	2006	35.0723
rflP	714	715	289	10.1621
nlpC	465	466	1069	57.6745
btuD	750	751	1025	34.3144
btuE	552	553	1068	48.5555
btuC	981	982	893	22.8629
ihfA	300	301	5434	453.884
pheT	2388	2389	29002	305.214
pheS	984	985	13099	334.344
pheM	45	46	212	115.87
rplT	357	358	101239	7109.79
rpmI	198	199	78452	9911.58
infC	543	544	90644	4189.21
thrS	1929	1930	57907	754.338
yniD	108	109	24	5.53575
ydiY	759	760	2985	98.7468
pfkB	930	931	458	12.3682
ydiZ	291	292	91	7.83521
yniA	861	862	826	24.0916
yniB	537	538	728	34.0205
hxpB	669	670	1485	55.7242
ydjM	591	592	73	3.10023
tcyP	1392	1393	27745	500.755
ydjO	804	805	110	3.43549
cedA	243	244	160	16.4863
katE	2262	2263	1560	17.3313
chbG	750	751	198	6.62853
chbF	1353	1354	75	1.39263
chbR	843	844	125	3.72357
chbA	351	352	37	2.64272
chbC	1359	1360	130	2.40324
chbB	321	322	279	21.7841
osmE	339	340	285	21.0745
nadE	828	829	3657	110.908
cho	888	889	753.099	21.2982
ves	576	577	4470.9	194.81
spy	486	487	305	15.7457
astE	969	970	154	3.99155
astB	1344	1345	749	14.0008
astD	1479	1480	656	11.1438
astA	1035	1036	829	20.1181
astC	1221	1222	2166	44.5635
xthA	807	808	2638	82.0834
ydjX	711	712	448	15.8194
ydjY	678	679	276	10.2195
ydjZ	708	709	254	9.00699
ynjA	549	550	210	9.5995
ynjB	1167	1168	493	10.612
ynjC	1536	1537	202	3.30422
ynjD	654	655	132	5.06669
ynjE	1308	1309	1408	27.043
ynjF	621	622	182	7.35653
nudG	408	409	1054	64.7902
ynjH	273	274	967	88.7295
gdhA	1344	1345	10682	199.674
ynjI	1041	1042	330	7.9623
topB	1962	1963	5860	75.0532
selD	1044	1045	4710	113.317
ydjA	552	553	2847	129.436
sppA	1857	1858	6074	82.1904
ansA	1017	1018	3096	76.4619
pncA	642	643	2117	82.7755
ydjE	1359	1360	81	1.4974
ydjF	759	760	172	5.68993
ydjG	981	982	99	2.53464
ydjH	948	949	54	1.4306
ydjI	837	838	24	0.720044
ydjJ	1044	1045	31	0.745826
ydjK	1380	1381	43	0.782829
ydjL	1077	1078	60	1.39934
yeaC	273	274	1180	108.274
msrB	414	415	4701	284.796
gapA	996	997	273311	6892.14
yeaD	885	886	3513	99.6865
yeaE	855	856	397	11.6603
mipA	747	748	13903	467.303
yeaG	1935	1936	2605	33.8294
yeaH	1284	1285	611	11.9545
cdgI	1476	1477	21	0.357463
dgcJ	1491	1492	383	6.4539
yeaK	504	505	1660	82.6435
yoaI	105	106	68	16.1285
yeaL	447	448	293	16.443
nimR	822	823	265	8.0954
nimT	1182	1183	238	5.05806
yeaO	348	349	377	27.1586
yoaF	255	256	211	20.7221
dgcP	1026	1027	2921	71.5078
yoaK	99	100	14	3.51982
yoaJ	75	76	5	1.65405
yeaQ	249	250	347	34.8965
yoaG	183	184	13	1.77631
yeaR	360	361	15	1.04466
leuE	639	640	165	6.48181
dmlR	924	925	212	5.76217
dmlA	1086	1087	214	4.94967
yeaV	1446	1447	28	0.486499
yeaW	1125	1126	50	1.11641
yeaX	966	967	60	1.55997
rnd	1128	1129	2582	57.4982
fadD	1686	1687	1317	19.6274
yeaY	582	583	1201	51.7925
tsaB	696	697	1478	53.3131
yoaA	1911	1912	1608	21.1442
yoaB	345	346	2202	160.005
yoaC	300	301	76	6.34803
yoaH	180	181	124	17.224
pabB	1362	1363	1547	28.5356
nudL	579	580	727	31.5136
sdaA	1365	1366	2937	54.0562
pdeD	1599	1600	195	3.06413
yoaE	1557	1558	2373	38.2933
yoaL	159	160	471	74.0104
manX	972	973	13076	337.874
manY	801	802	11860	371.794
manZ	852	853	7344	216.459
yobD	459	460	267	14.593
mntP	567	568	36	1.59348
rlmA	810	811	1145	35.4958
cspC	210	211	14213	1693.54
yobF	144	145	14765	2560.1
yebO	288	289	1309	113.876
mgrB	144	145	1563	271.009
yobH	240	241	160	16.6915
kdgR	792	793	2526	80.0852
yebQ	1374	1375	251	4.58948
htpX	882	883	5362	152.672
prc	2049	2050	20458	250.9
proQ	699	700	18340	658.709
msrC	498	499	3995	201.284
letA	1284	1285	551.336	10.7871
letB	2634	2635	2232.66	21.3027
rsmF	1440	1441	1350	23.5538
yebV	237	238	864	91.2702
yebW	192	193	69	8.98843
pphA	657	658	125	4.77613
ryeA	272	273	1190	109.591
sdsR	104	105	0	0
yebY	342	343	1194	87.519
yebZ	873	874	3792	109.081
yobA	375	376	3712	248.206
holE	231	232	1260	136.545
yobB	657	658	565	21.5881
exoX	663	664	897	33.9638
ptrB	2061	2062	1359	16.57
yebE	660	661	557	21.1858
yebF	357	358	705	49.5106
yebG	291	292	2210	190.284
purT	1179	1180	11998	255.634
eda	642	643	3678	143.811
edd	1812	1813	1131	15.684
zwf	1476	1477	11899	202.545
yebK	870	871	1237	35.7062
pykA	1443	1444	10406	181.179
lpxM	972	973	994	25.6842
mepM	1323	1324	2567	48.745
znuA	933	934	2669	71.8445
znuC	756	757	1045	34.7066
znuB	786	787	599	19.1357
ruvB	1011	1012	1836	45.6125
ruvA	612	613	950	38.9633
yobI	66	67	1	0.375247
yebB	603	604	6	0.249751
ruvC	522	523	5318	255.646
yebC	741	742	8272	280.284
nudB	453	454	4510	249.754
aspS	1773	1774	22514	319.074
yecD	567	568	663	29.3466
yecE	819	820	678	20.7878
yecN	396	397	752	47.6233
cmoA	744	745	1391	46.9421
cmoB	972	973	1883	48.6552
torZ	2430	2431	287	2.96817
torY	1101	1102	29	0.66162
micL	80	81	1	0.31039
cutC	747	748	1025	34.452
yecM	567	568	271	11.9954
argS	1734	1735	9939	144.024
yecV	45	46	23	12.5708
yecT	489	490	395	20.2672
flhE	393	394	381	24.312
flhA	2079	2080	7631	92.2381
flhB	1149	1150	3588	78.4416
cheZ	645	646	18227	709.373
cheY	390	391	5092	327.419
cheB	1050	1051	8739	209.05
cheR	861	862	7871	229.57
tap	1602	1603	21357	334.965
tar	1662	1663	59136	894.029
cheW	504	505	20497	1020.45
cheA	1965	1966	66037	844.493
motB	927	928	12004	325.215
motA	888	889	13418	379.471
flhC	579	580	3345	144.997
flhD	351	352	2643	188.776
insB5	504	505	1186.14	59.0524
insA5	276	277	153.854	13.9644
uspC	429	430	116	6.78237
otsA	1425	1426	851.004	15.0039
otsB	801	802	474.996	14.8905
araH	987	988	225	5.72556
araG	1515	1516	266	4.41138
araF	990	991	169	4.28751
ftnB	504	505	807	40.1767
yecJ	252	253	1525	151.545
azuC	87	88	165	47.1404
yecR	324	325	3200	247.548
ftnA	498	499	3053	153.822
yecH	240	241	73	7.61549
tyrP	1212	1213	664	13.7626
yecA	666	667	706	26.6116
3'ETS-leuZ	67	68	9	3.32756
leuZ	87	88	12	3.42839
cysT	74	75	450	150.849
glyW	76	77	3446.75	1125.41
pgsA	549	550	1267	57.917
uvrC	1833	1834	6730	92.2588
uvrY	657	658	2920	111.57
yecU	177	178	4	0.564979
yecF	225	226	297	33.04
sdiA	723	724	439	15.2447
sdsN	137	138	42	7.65178
tcyN	753	754	1880	62.6872
tcyL	669	670	2177	81.6913
dcyD	987	988	2752	70.0299
tcyJ	801	802	10893	341.48
fliZ	552	553	15795	718.103
fliA	720	721	34579	1205.78
fliC	1497	1498	1.09246e+06	18335.2
fliD	1407	1408	68221	1218.17
fliS	411	412	6587	401.96
fliT	366	367	4971	340.541
amyA	1488	1489	4624	78.0756
yedD	414	415	1419	85.9659
yedE	1206	1207	2794	58.1984
yedF	234	235	348	37.2309
yedK	669	670	35	1.31336
yedL	480	481	859	44.8994
fliE	315	316	5027	399.958
fliF	1659	1660	18900	286.25
fliG	996	997	14111	355.84
fliH	687	688	10018	366.087
fliI	1374	1375	15121	276.484
fliJ	444	445	2052	115.934
fliK	1128	1129	7674	170.891
fliL	465	466	14958	807.011
fliM	1005	1006	15753	393.693
fliN	414	415	4149	251.355
fliO	366	367	2987	204.626
fliP	738	739	3492	118.801
fliQ	270	271	814	75.5174
fliR	786	787	1067	34.0865
rcsA	624	625	996	40.0656
dsrB	189	190	167	22.0981
yodD	228	229	43	4.7209
dsrA	91	92	0	0
yedP	816	817	179	5.50837
dgcQ	1695	1696	540	8.00498
yodC	183	184	57	7.78842
yedI	918	919	557	15.2381
yedA	921	922	236	6.43536
vsr	471	472	170	9.05522
dcm	1419	1420	2669	47.2555
yedJ	696	697	1046	37.7304
yedR	366	367	228	15.6193
rseX	91	92	0	0
hchA	852	853	585	17.2424
hprS	1359	1360	308	5.69382
hprR	672	673	214	7.99449
hiuH	414	415	61	3.69551
msrP	1005	1006	250	6.2479
msrQ	636	637	120	4.73624
zinT	651	652	145	5.5913
yodB	531	532	75	3.54439
serU	90	91	213	58.8478
mtfA	798	799	1104	34.7388
asnT	76	77	27.5	8.97913
yeeJ	7077	7078	1203	4.27314
shiA	1317	1318	4659	88.8729
amn	1455	1456	5908	102.017
yeeN	717	718	3475	121.681
asnW	76	77	27.5	8.97913
yeeO	1644	1645	174	2.65935
asnU	76	77	27.5	8.97913
cbl	951	952	863	22.7911
nac	918	919	3254	89.0213
asnV	76	77	27.5	8.97913
ldtA	933	934	559	15.0472
cobT	1080	1081	864	20.0946
cobS	744	745	773	26.0865
cobU	546	547	396	18.2012
insH6	981	982	293.479	7.51377
insD3	906	907	352.833	9.78035
insC3	366	367	284.167	19.467
isrC	195	196	24	3.07856
flu	3120	3121	2420	19.4946
yeeR	1533	1534	167	2.73705
yeeS	447	448	26	1.45911
yeeT	222	223	13	1.46565
cbeA	369	370	15	1.01925
cbtA	375	376	17	1.13672
yeeW	195	196	50	6.41366
yoeF	357	358	56	3.93276
yeeX	330	331	5762	437.661
yeeA	1059	1060	485	11.5034
sbmC	474	475	297	15.7201
dacD	1167	1168	298	6.41454
sbcB	1428	1429	2217	39.0055
yeeD	228	229	2050	225.066
yeeE	1059	1060	5879	139.441
plaP	1359	1360	12505	231.173
yoeI	63	64	418	164.206
yeeY	930	931	350	9.45171
yeeZ	825	826	3895	118.555
yoeB	255	256	229	22.4899
yefM	252	253	705	70.0585
hisL	51	52	29	14.0213
hisG	900	901	4780	133.381
hisD	1305	1306	7087	136.43
hisC	1071	1072	5829	136.707
hisB	1068	1069	6026	141.724
hisH	591	592	3140	133.352
hisA	738	739	2254	76.6834
hisF	777	778	3671	118.631
hisI	612	613	3621	148.512
wzzB	981	982	9794	250.75
ugd	1167	1168	845	18.1889
gnd	1407	1408	60864	1086.8
insH7	981	982	4168.39	106.721
wbbK	1119	1120	4014	90.1055
wbbJ	591	592	3018	128.171
wbbI	993	994	4774	120.75
wbbH	1167	1168	2481	53.4043
glf	1104	1105	4710	107.164
rfbX	1248	1249	3136	63.1256
rfbC	558	559	2408	108.302
rfbA	882	883	5413	154.124
rfbD	900	901	8591	239.724
rfbB	1086	1087	8330	192.667
galF	894	895	10294	289.17
wcaM	1395	1396	193	3.47587
wcaL	1221	1222	125	2.57176
wcaK	1281	1282	160	3.13779
wzxC	1479	1480	58	0.985277
wcaJ	1395	1396	64	1.15262
cpsG	1371	1372	111	2.03405
cpsB	1437	1438	105	1.83579
wcaI	1224	1225	67	1.37509
gmm	480	481	39	2.0385
fcl	966	967	107	2.78195
gmd	1122	1123	175	3.91787
wcaF	549	550	8	0.365695
wcaE	747	748	24	0.806681
wcaD	1218	1219	20	0.412495
wcaC	1218	1219	63	1.29936
wcaB	489	490	47	2.41154
wcaA	840	841	32	0.956635
wzc	2163	2164	104	1.20828
wzb	444	445	8	0.451983
wza	1140	1141	52	1.1458
yegH	1584	1585	1139	18.067
asmA	1854	1855	2467	33.4362
dcd	582	583	3003	129.503
udk	642	643	4259	166.529
dgcE	3318	3319	2228	16.8772
alkA	849	850	220	6.50723
yegD	1353	1354	914	16.9715
yegI	1947	1948	159	2.05211
yegJ	462	463	11	0.597316
pphC	762	763	18	0.593117
yegL	660	661	29	1.10303
sibA	144	145	145	25.1416
ibsA	60	61	0	0
sibB	136	137	46	8.44169
ibsB	57	58	0	0
mdtA	1248	1249	321	6.46152
mdtB	3123	3124	1109	8.92509
mdtC	3078	3079	687	5.60969
mdtD	1416	1417	192	3.40662
baeS	1404	1405	227	4.06202
baeR	723	724	937	32.5382
yegP	333	334	236	17.7647
trhP	1362	1363	5167	95.3092
cyaR	87	88	130	37.1409
ogrK	219	220	86	9.82806
yegR	318	319	126	9.93052
yegS	900	901	127	3.54381
insE5	300	301	196.2	16.3879
insF5	867	868	265.8	7.69888
gatD	1041	1042	873	21.0639
gatB	285	286	3237	284.557
gatA	453	454	6235	345.281
gatZ	1263	1264	25410	505.417
gatY	855	856	33140	973.354
fbaB	1053	1054	2584	61.6374
yegT	1278	1279	143	2.81098
yegU	1005	1006	384	9.59678
yegV	966	967	302.758	7.87156
yegW	747	748	565.242	18.9988
yegX	819	820	422	12.9387
thiD	801	802	3563	111.695
thiM	789	790	6057	192.763
rcnR	273	274	152	13.9471
rcnA	825	826	160	4.87003
rcnB	339	340	550	40.6702
yehA	1035	1036	7	0.169875
yehB	2481	2482	29	0.293757
yehC	720	721	4	0.139482
yehD	543	544	45	2.07972
yehE	282	283	135	11.9933
mrp	1110	1111	8388	189.818
metG	2034	2035	17072	210.917
yehF	825	826	53	1.6132
yehI	3633	3634	400	2.76737
yehK	318	319	3	0.236441
yehL	1089	1090	20	0.461313
yehM	2280	2281	66	0.727463
yehP	1137	1138	33	0.729061
yehQ	1845	1846	137	1.86587
yehR	462	463	29	1.57474
yehS	471	472	925	49.2711
btsR	720	721	397	13.8435
btsS	1686	1687	844	12.5782
mlrA	732	733	166	5.69372
yohO	108	109	9	2.07591
yehW	732	733	114	3.91015
yehX	927	928	100	2.70922
yehY	1158	1159	175	3.79618
osmF	918	919	218	5.96394
bglX	2298	2299	5239	57.293
dld	1716	1717	7353	107.668
pbpG	933	934	2463	66.2994
yohC	588	589	155	6.6162
yohD	579	580	176	7.62916
yohF	762	763	130	4.28362
yohP	84	85	35	10.3524
dusC	948	949	278	7.36496
yohJ	399	400	75	4.71404
yohK	696	697	213	7.68314
cdd	885	886	1695	48.0981
sanA	720	721	438	15.2732
yeiS	240	241	113	11.7884
preT	1239	1240	101	2.04782
preA	1236	1237	121	2.45928
mglC	1011	1012	308	7.65178
mglA	1521	1522	391	6.45884
mglB	999	1000	639	16.0655
galS	1041	1042	204	4.92215
yeiB	1158	1159	919	19.9354
folE	669	670	14879	558.33
yeiG	837	838	6485	194.562
cirA	1992	1993	136869	1726.59
lysP	1470	1471	5121	87.5254
yeiE	882	883	1200	34.1675
yeiH	1050	1051	1024	24.4957
nfo	858	859	1593	46.6246
yeiI	1089	1090	834	19.2367
nupX	1251	1252	57	1.14462
rihB	942	943	12	0.319935
yeiL	660	661	15	0.570534
psuT	1251	1252	96	1.92779
psuG	939	940	14	0.374449
psuK	942	943	4	0.106645
fruA	1692	1693	2073	30.7847
fruK	939	940	1434	38.3542
fruB	1131	1132	4222	93.77
setB	1182	1183	133	2.82657
yeiW	255	256	121	11.8833
yeiP	573	574	3481	152.47
yeiQ	1467	1468	542	9.28251
yeiR	987	988	944	24.0219
lpxT	714	715	1006	35.374
mepS	567	568	8715	385.755
pdeN	1557	1558	972	15.6852
yejA	1815	1816	882	12.2108
yejB	1095	1096	303	6.95063
yejE	1026	1027	349	8.54372
yejF	1590	1591	1581	24.9835
yejG	345	346	1801	130.867
bcr	1191	1192	2400	50.6206
rsuA	696	697	3530	127.331
radD	1761	1762	1047	14.9394
rplY	285	286	26906	2365.24
yejK	1008	1009	4131	102.933
yejL	228	229	1818	199.595
yejM	1761	1762	5325	75.9811
proL	77	78	28	9.02517
insH8	981	982	4168.39	106.721
narP	648	649	611	23.6695
ccmH	1053	1054	442	10.5432
ccmG	558	559	130	5.84687
ccmF	1944	1945	645	8.33743
ccmE	480	481	137	7.1609
ccmD	210	211	47	5.60025
ccmC	738	739	224	7.62071
ccmB	663	664	129	4.88443
ccmA	624	625	193	7.76371
napC	603	604	268	11.1555
napB	450	451	144	8.02746
napH	864	865	196	5.69681
napG	696	697	151	5.44674
napA	2487	2488	1160	11.7219
napD	264	265	29	2.75134
napF	495	496	635	32.1873
yojO	165	166	5	0.757276
eco	489	490	761	39.0464
mqo	1647	1648	9008	137.424
yojI	1644	1645	3492	53.3704
alkB	651	652	153	5.89978
ada	1065	1066	636	15
ftp	1056	1057	615	14.6282
ompC	1104	1105	274323	6241.55
micF	93	94	2	0.534927
rcsD	2673	2674	6071	57.0809
rcsB	651	652	6314	243.472
rcsC	2850	2851	2468	21.7641
atoS	1827	1828	343	4.71748
atoC	1386	1387	222	4.0241
atoD	663	664	31	1.17378
atoA	651	652	3	0.115682
atoE	1323	1324	49	0.930465
atoB	1185	1186	62	1.31431
yfaP	777	778	29	0.937153
yfaQ	1650	1651	115	1.75123
yfaT	624	625	25	1.00566
yfaA	1689	1690	176	2.61829
gyrA	2628	2629	42822	409.514
ubiG	723	724	2276	79.0362
yfaL	3753	3754	623	4.1724
ypaB	144	145	1	0.17339
nrdA	2286	2287	16913	185.929
yoaM	36	37	33	22.4235
nrdB	1131	1132	5749	127.684
yfaE	255	256	89	8.74062
inaA	651	652	357	13.7662
glpQ	1077	1078	2202	51.3559
glpT	1359	1360	5348	98.8655
glpA	1629	1630	6342	97.8207
glpB	1260	1261	2420	48.2495
glpC	1191	1192	1905	40.1801
rpnE	900	901	568	15.8495
yfaU	804	805	216	6.74606
yfaV	1290	1291	53	1.03215
rhmD	1206	1207	41	0.854021
yfaX	783	784	21	0.673434
yfaY	1203	1204	2452	51.2019
yfaZ	543	544	343	15.8521
nudI	426	427	114	6.71226
ais	603	604	36	1.4985
arnB	1158	1159	170	3.68772
arnC	969	970	125	3.23989
arnA	1983	1984	384	4.86611
arnD	891	892	73	2.05755
arnT	1653	1654	111	1.68725
arnE	336	337	37	2.76035
arnF	387	388	130	8.42372
pmrD	267	268	20	1.87624
menE	1356	1357	1984	36.7582
menC	963	964	2185	56.9858
menB	858	859	3436	100.566
menH	759	760	909	30.0706
menD	1671	1672	2134	32.0886
menF	1296	1297	1355	26.2658
elaB	306	307	831	68.0542
elaA	462	463	425	23.0781
rbn	918	919	777	21.2568
elaD	1212	1213	35	0.725436
yfbK	1728	1729	79	1.14875
yfbL	972	973	14	0.361749
yfbM	504	505	15	0.746779
yfbN	717	718	15	0.525241
yfbO	423	424	28	1.66029
yfbP	849	850	368	10.8848
nuoN	1458	1459	17577	302.888
nuoM	1530	1531	17197	282.403
nuoL	1842	1843	22028	300.498
nuoK	303	304	3335	275.813
nuoJ	555	556	2930	132.491
nuoI	543	544	7571	349.902
nuoH	978	979	11179	287.086
nuoG	2727	2728	40883	376.782
nuoF	1338	1339	11607	217.937
nuoE	501	502	7133	357.24
nuoC	1791	1792	28104	394.296
nuoB	663	664	10684	404.537
nuoA	444	445	7784	439.779
lrhA	939	940	1619	43.3023
alaA	1218	1219	5389	111.147
yfbR	600	601	689	28.8228
yfbS	1833	1834	933	12.7901
hxpA	651	652	3197	123.278
yfbU	495	496	4552	230.735
yfbV	456	457	1671	91.929
ackA	1203	1204	20192	421.643
pta	2145	2146	37862	443.574
yfcC	1521	1522	142	2.34566
yfcD	543	544	1530	70.7106
yfcE	555	556	2094	94.6878
yfcF	645	646	547	21.2886
yfcG	648	649	89	3.44776
folX	363	364	2400	165.768
yfcH	894	895	2137	60.0307
rpnB	891	892	211	5.94716
hisP	774	775	1059	34.3547
hisM	717	718	1022	35.7864
hisQ	687	688	1717	62.7443
hisJ	783	784	6912	221.656
argT	783	784	2634	84.4679
ubiX	570	571	1786	78.6389
purF	1518	1519	21451	355.044
cvpA	489	490	9523	488.618
dedD	663	664	1799	68.1169
folC	1269	1270	3223	63.8041
accD	915	916	15564	427.187
dedA	660	661	3050	116.009
truA	813	814	2371	73.2317
usg	1014	1015	3354	83.0786
pdxB	1137	1138	4798	106.001
flk	996	997	1211	30.538
yfcJ	1179	1180	349	7.43593
fabB	1221	1222	22358	459.996
mnmC	2007	2008	1447	18.1174
yfcL	279	280	876	78.6571
epmC	549	550	1438	65.7337
yfcA	810	811	1755	54.4062
mepA	825	826	2359	71.8026
aroC	1086	1087	7945	183.762
prmB	933	934	7243	194.968
smrB	552	553	671	30.5063
yfcO	822	823	452	13.808
yfcP	540	541	17	0.79003
yfcQ	489	490	37	1.89844
yfcR	513	514	22	1.0761
yfcS	753	754	24	0.800262
yfcV	564	565	6	0.26699
sixA	486	487	847	43.7267
fadJ	2145	2146	484	5.67032
fadI	1311	1312	325	6.2279
yfcZ	285	286	4696	412.814
fadL	1341	1342	3869	72.4834
yfdF	1059	1060	29	0.687835
mlaA	756	757	5151	171.075
yfdC	933	934	203	5.46438
argW	75	76	22	7.27782
intS	1158	1159	544	11.8007
yfdG	363	364	1105	76.3226
yfdH	921	922	3822	104.22
yfdI	1332	1333	2032	38.3253
yodE	147	148	83	14.0997
yfdK	441	442	31	1.76332
yfdM	276	277	0	0
yfdN	495	496	3	0.152066
yfdO	369	370	2	0.1359
yfdP	363	364	37	2.5556
yfdQ	825	826	121	3.68296
yfdR	537	538	10	0.467315
yfdS	363	364	2	0.13814
yfdT	306	307	27	2.21115
ypdJ	141	142	1	0.177053
torI	201	202	199	24.7682
dsdC	936	937	187	5.01758
dsdX	1338	1339	107	2.00907
dsdA	1329	1330	462	8.73338
emrY	1539	1540	66	1.0775
emrK	1164	1165	79	1.70488
evgL	30	31	5	4.05509
evgA	615	616	2147	87.6281
evgS	3594	3595	3162	22.1134
yfdE	1146	1147	85	1.86315
yfdV	945	946	159	4.22569
oxc	1695	1696	383	5.6776
frc	1251	1252	514	10.3217
yfdX	636	637	444	17.5241
ypdI	276	277	20	1.81527
yfdY	243	244	99	10.2009
lpxP	921	922	2101	57.2911
ypdK	72	73	107	36.8513
alaC	1239	1240	2346	47.5662
pyrS	1698	1699	685	10.1365
pyrR	735	736	646	22.0672
ypdC	858	859	326	9.5415
fryA	2496	2497	395	3.97714
ypdE	1038	1039	83	2.00842
ypdF	1086	1087	30	0.693879
fryC	1248	1249	10	0.201293
fryB	327	328	3	0.229953
glk	966	967	1615	41.9893
yfeO	1257	1258	374	7.47452
ypeC	327	328	965	73.9683
mntH	1239	1240	2639	53.5069
nupC	1203	1204	6164	128.715
insL3	1113	1114	2024	45.6791
pdeA	2190	2191	930	10.6717
alaX	76	77	271.557	88.667
alaW	76	77	271.557	88.667
yfeC	345	346	418	30.3733
yfeD	393	394	407	25.9711
gltX	1416	1417	25319	449.23
valU	76	77	5546.2	1810.91
valX	76	77	5546.2	1810.91
valY	76	77	5546.2	1810.91
lysV	76	77	8054.17	2629.8
xapR	885	886	209	5.93068
xapB	1257	1258	157	3.1377
xapA	834	835	20	0.602193
yfeN	765	766	18	0.590794
yfeR	927	928	186	5.03915
yfeH	999	1000	1779	44.7268
ypeB	219	220	239	27.3129
ligA	2016	2017	2360	29.417
zipA	987	988	4787	121.814
cysZ	762	763	1006	33.1486
cysK	972	973	36156	934.243
ptsH	258	259	22559	2189.84
ptsI	1728	1729	76979	1119.36
crr	510	511	21286	1047.29
pdxK	852	853	1291	38.0513
yfeK	375	376	98	6.55285
yfeS	735	736	580	19.8126
cysM	912	913	5434	149.638
cysA	1098	1099	6303	144.192
cysW	876	877	2342	67.1397
cysU	834	835	919	27.6708
cysP	1017	1018	6099	150.627
ucpA	792	793	1868	59.2237
murR	858	859	258	7.55125
murQ	897	898	274	7.67125
murP	1425	1426	376	6.62919
yfeW	1305	1306	275	5.29397
yfeX	900	901	3947	110.137
yfeY	576	577	2437	106.187
yfeZ	450	451	258	14.3825
ypeA	426	427	68	4.00381
amiA	870	871	1614	46.5884
hemF	900	901	1091	30.4433
eutR	1053	1054	262	6.24961
eutK	501	502	272	13.6225
eutL	660	661	419	15.9369
eutC	888	889	520	14.706
eutB	1362	1363	3295	60.7787
intZ	1209	1210	1829	38.0032
yffL	642	643	134	5.23945
yffM	246	247	35	3.56257
yffN	369	370	18	1.2231
yffO	417	418	48	2.88707
yffP	594	595	116	4.90155
yffQ	378	379	12	0.796039
yffR	393	394	220	14.0384
yffS	810	811	870	26.9706
eutA	1404	1405	81	1.44944
eutH	1227	1228	63	1.28984
eutG	1188	1189	41	0.86695
eutJ	837	838	12	0.360022
eutE	1404	1405	65	1.16313
eutN	288	289	4	0.34798
eutM	294	295	113	9.63049
eutD	1017	1018	46	1.13606
eutT	804	805	27	0.843257
eutQ	702	703	22	0.786791
eutP	480	481	8	0.418155
eutS	336	337	3	0.223812
maeB	2280	2281	9030	99.5301
talA	951	952	1158	30.5818
tktB	2004	2005	2167	27.1729
ypfG	1044	1045	314	7.5545
nudK	576	577	519	22.6143
aegA	1980	1981	406	5.15269
narQ	1701	1702	658	9.71982
acrD	3114	3115	684	5.52065
ypfM	60	61	257	105.924
yffB	357	358	644	45.2267
dapE	1128	1129	2337	52.0423
ypfN	201	202	79	9.83259
ypfH	699	700	466	16.7371
tmcA	2016	2017	3462	43.1532
ypfJ	864	865	2548	74.0586
purC	714	715	11496	404.234
bamC	1035	1036	12853	311.915
dapA	879	880	13045	372.695
gcvR	573	574	2526	110.64
bcp	471	472	5150	274.32
hyfA	618	619	19	0.771712
hyfB	2019	2020	93	1.15751
hyfC	948	949	22	0.582839
hyfD	1440	1441	46	0.802576
hyfE	651	652	25	0.964017
hyfF	1581	1582	79	1.25549
hyfG	1668	1669	163	2.45541
hyfH	546	547	60	2.75776
hyfI	759	760	114	3.77123
hyfJ	414	415	14	0.848149
hyfR	2013	2014	211	2.634
focB	849	850	245	7.24668
yfgO	1062	1063	1347	31.8586
bepA	1464	1465	2856	49.0132
yfgD	360	361	651	45.3384
hda	702	703	1780	63.6586
uraA	1290	1291	11071	215.602
upp	627	628	12528	501.55
purM	1038	1039	31707	767.241
purN	639	640	11664	458.205
ppk	2067	2068	5353	65.0787
ppx	1542	1543	2328	37.9323
pdeF	2244	2245	166	1.85902
yfgG	192	193	1737	226.274
yfgH	519	520	39	1.88562
yfgI	540	541	71	3.29954
guaA	1578	1579	64957	1034.27
guaB	1467	1468	39906	683.446
xseA	1371	1372	4781	87.6106
yfgJ	216	217	305	35.3372
der	1473	1474	9312	158.832
bamB	1179	1180	10719	228.383
yfgM	621	622	3801	153.638
hisS	1275	1276	11893	234.333
sroE	92	93	25	6.75848
ispG	1119	1120	8696	195.206
rodZ	1014	1015	7421	183.818
rlmN	1155	1156	4649	101.11
ndk	432	433	10480	608.507
pbpC	2313	2314	375	4.07437
yfhM	4962	4963	3495	17.705
sseA	846	847	2270	67.3805
ryfA	304	305	379	31.2415
sseB	777	778	2023	65.3745
pepB	1284	1285	4397	86.0291
iscX	201	202	3162	393.552
fdx	336	337	1240	92.509
hscA	1851	1852	12829	174.158
hscB	516	517	2990	145.403
iscA	324	325	3384	261.782
iscU	387	388	3879	251.351
iscS	1215	1216	16853	348.446
iscR	489	490	4477	229.712
