strain,length,width,phase
MgrB_stop,43.92257,8.282936,exp
MgrB_stop,39.378166,8.284946,exp
MgrB_stop,42.127705,8.285078,exp
MgrB_stop,31.263527,8.285158,exp
MgrB_stop,28.863224,8.286791,exp
MgrB_stop,26.156776,8.295392,exp
MgrB_stop,35.311626,8.295806,exp
MgrB_stop,29.151327,8.315567,exp
MgrB_stop,29.294996,8.318148,exp
MgrB_stop,42.652077,8.321125,exp
MgrB_stop,22.871923,8.325465,exp
MgrB_stop,38.3681,8.327304,exp
MgrB_stop,34.417473,8.327375,exp
MgrB_stop,33.133297,8.328298,exp
MgrB_stop,23.960423,8.330112,exp
MgrB_stop,25.354704,8.333482,exp
MgrB_stop,29.687748,8.333557,exp
MgrB_stop,29.41299,8.343692,exp
MgrB_stop,25.320038,8.348052,exp
MgrB_stop,26.056107,8.350213,exp
MgrB_stop,32.307404,8.350309,exp
MgrB_stop,23.619646,8.351145,exp
MgrB_stop,26.423426,8.355206,exp
MgrB_stop,39.487114,8.358369,exp
MgrB_stop,25.361744,8.360065,exp
MgrB_stop,25.059473,8.367666,exp
MgrB_stop,22.911987,8.373017,exp
MgrB_stop,24.339808,8.373557,exp
MgrB_stop,36.301815,8.382807,exp
MgrB_stop,26.988657,8.382855,exp
MgrB_stop,27.087532,8.388998,exp
MgrB_stop,46.22708,8.389734,exp
MgrB_stop,32.812542,8.392313,exp
MgrB_stop,24.091223,8.392995,exp
MgrB_stop,31.772938,8.393233,exp
MgrB_stop,24.429863,8.405448,exp
MgrB_stop,24.386364,8.40626,exp
MgrB_stop,30.993649,8.406433,exp
MgrB_stop,23.69384,8.422327,exp
MgrB_stop,22.910994,8.428098,exp
MgrB_stop,21.177034,8.433989,exp
MgrB_stop,30.149591,8.438262,exp
MgrB_stop,34.769287,8.45391,exp
MgrB_stop,28.627121,8.457684,exp
MgrB_stop,21.64857,8.467346,exp
MgrB_stop,22.404453,8.467547,exp
MgrB_stop,34.189518,8.475321,exp
MgrB_stop,30.453693,8.4791975,exp
MgrB_stop,27.30823,8.481468,exp
MgrB_stop,37.5586,8.496758,exp
MgrB_stop,23.072762,8.509585,exp
MgrB_stop,50.618202,8.514534,exp
MgrB_stop,25.049822,8.519978,exp
MgrB_stop,25.171354,8.523397,exp
MgrB_stop,23.127235,8.52552,exp
MgrB_stop,25.721813,8.527828,exp
MgrB_stop,30.770197,8.538137,exp
MgrB_stop,23.060114,8.544647,exp
MgrB_stop,29.130949,8.560463,exp
MgrB_stop,25.469841,8.561347,exp
MgrB_stop,31.187439,8.562527,exp
MgrB_stop,29.745958,8.567013,exp
MgrB_stop,23.817495,8.579949,exp
MgrB_stop,36.043335,8.585778,exp
MgrB_stop,23.053432,8.591758,exp
MgrB_stop,25.977036,8.596017,exp
MgrB_stop,31.0935,8.617403,exp
MgrB_stop,25.462564,8.624878,exp
MgrB_stop,23.759928,8.62579,exp
MgrB_stop,23.17555,8.632053,exp
MgrB_stop,21.196465,8.632368,exp
MgrB_stop,31.503834,8.634548,exp
MgrB_stop,36.24352,8.64213,exp
MgrB_stop,22.073029,8.65921,exp
MgrB_stop,22.302015,8.660959,exp
MgrB_stop,38.83801,8.661142,exp
MgrB_stop,33.22629,8.669562,exp
MgrB_stop,31.632795,8.673793,exp
MgrB_stop,25.288185,8.674282,exp
MgrB_stop,26.354061,8.67645,exp
MgrB_stop,26.821314,8.686122,exp
MgrB_stop,26.256842,8.687934,exp
MgrB_stop,39.698044,8.691443,exp
MgrB_stop,20.628546,8.691993,exp
MgrB_stop,28.293415,8.70275,exp
MgrB_stop,27.999079,8.719542,exp
MgrB_stop,25.183992,8.721602,exp
MgrB_stop,27.303429,8.734108,exp
MgrB_stop,33.918438,8.738286,exp
MgrB_stop,23.832216,8.746694,exp
MgrB_stop,27.147684,8.75611,exp
MgrB_stop,26.433846,8.756575,exp
MgrB_stop,23.907265,8.762408,exp
MgrB_stop,32.64727,8.764211,exp
MgrB_stop,25.117176,8.765103,exp
MgrB_stop,35.050343,8.765432,exp
MgrB_stop,24.48897,8.765991,exp
MgrB_stop,27.123228,8.770927,exp
MgrB_stop,25.651737,8.775721,exp
MgrB_stop,30.33583,8.778126,exp
MgrB_stop,31.386116,8.780327,exp
MgrB_stop,33.71692,8.802871,exp
MgrB_stop,38.051285,8.803687,exp
MgrB_stop,23.646788,8.809876,exp
MgrB_stop,30.264048,8.840217,exp
MgrB_stop,31.396128,8.841923,exp
MgrB_stop,25.369673,8.853064,exp
MgrB_stop,30.492382,8.86021,exp
MgrB_stop,30.31346,8.896105,exp
MgrB_stop,30.335674,8.896919,exp
MgrB_stop,32.66658,8.944231,exp
MgrB_stop,45.73109,8.963702,exp
MgrB_stop,31.16983,9.018165,exp
MgrB_stop,41.950275,9.0356655,exp
MgrB_stop,28.441263,9.071457,exp
MgrB_stop,31.231411,9.111272,exp
MgrB_stop,34.800735,9.121512,exp
MgrB_stop,28.095444,9.130263,exp
MgrB_stop,26.8742,9.184863,exp
MgrB_stop,28.8408,9.225874,exp
MgrB_stop,24.933674,9.252846,exp
MgrB_stop,19.590172,9.456554,exp
MgrB_stop,28.353647,9.622395,exp
MgrB_stop,26.192118,9.722607,exp
MgrB_stop,25.685041,9.821205,exp
MgrB_stop,51.6559,10.085729,exp
MgrB,20.604132,6.4191995,exp
MgrB,46.169792,6.468211,exp
MgrB,34.771927,6.628623,exp
MgrB,24.195831,6.672682,exp
MgrB,43.304398,6.6756363,exp
MgrB,39.963444,6.7284546,exp
MgrB,27.786793,6.7573156,exp
MgrB,34.49329,6.7730646,exp
MgrB,34.655834,6.782602,exp
MgrB,23.823954,6.784384,exp
MgrB,38.16048,6.8147116,exp
MgrB,35.620205,6.8307505,exp
MgrB,29.692957,6.8338947,exp
MgrB,30.892637,6.869864,exp
MgrB,34.893948,6.878614,exp
MgrB,31.278374,6.890334,exp
MgrB,37.065395,6.908981,exp
MgrB,42.335136,6.9332237,exp
MgrB,34.291428,6.9394426,exp
MgrB,34.954315,6.9431806,exp
MgrB,51.27022,6.970954,exp
MgrB,34.249466,6.978043,exp
MgrB,35.84893,7.0221806,exp
MgrB,29.118904,7.0272565,exp
MgrB,23.683563,7.0399294,exp
MgrB,39.161983,7.04293,exp
MgrB,39.158543,7.0436907,exp
MgrB,29.419636,7.0492425,exp
MgrB,36.971146,7.051059,exp
MgrB,38.604687,7.0563703,exp
MgrB,43.2003,7.07038,exp
MgrB,30.898838,7.0761557,exp
MgrB,28.689123,7.0813823,exp
MgrB,34.439053,7.082216,exp
MgrB,29.840933,7.083172,exp
MgrB,34.5712,7.0956655,exp
MgrB,24.912249,7.09834,exp
MgrB,33.563004,7.1042433,exp
MgrB,37.018593,7.1059413,exp
MgrB,37.685177,7.1140275,exp
MgrB,33.77787,7.118839,exp
MgrB,40.082127,7.119105,exp
MgrB,29.219654,7.1305704,exp
MgrB,26.345839,7.1305804,exp
MgrB,39.767178,7.1407127,exp
MgrB,33.182022,7.1525707,exp
MgrB,33.319057,7.154712,exp
MgrB,34.139015,7.177358,exp
MgrB,31.35201,7.184287,exp
MgrB,27.575531,7.205272,exp
MgrB,36.983383,7.210482,exp
MgrB,30.461895,7.21238,exp
MgrB,28.386026,7.2294784,exp
MgrB,43.12502,7.245427,exp
MgrB,33.846542,7.2481604,exp
MgrB,33.26359,7.250794,exp
MgrB,41.55872,7.251303,exp
MgrB,36.104595,7.2531753,exp
MgrB,27.363344,7.2645216,exp
MgrB,27.900288,7.2772303,exp
MgrB,35.61654,7.277925,exp
MgrB,35.511585,7.285406,exp
MgrB,35.25638,7.290337,exp
MgrB,26.306293,7.290639,exp
MgrB,24.527193,7.2907605,exp
MgrB,35.41353,7.2931376,exp
MgrB,34.332798,7.29365,exp
MgrB,37.3516,7.295185,exp
MgrB,37.33269,7.2984333,exp
MgrB,24.703842,7.2994156,exp
MgrB,32.244946,7.3023224,exp
MgrB,20.138031,7.3188825,exp
MgrB,32.622463,7.3256435,exp
MgrB,43.48776,7.3325596,exp
MgrB,37.93071,7.334029,exp
MgrB,24.092848,7.3346987,exp
MgrB,31.296236,7.3406253,exp
MgrB,23.668022,7.348249,exp
MgrB,38.496315,7.3490167,exp
MgrB,36.018463,7.352874,exp
MgrB,27.020319,7.354698,exp
MgrB,26.288939,7.358533,exp
MgrB,34.273396,7.3585973,exp
MgrB,38.28284,7.37187,exp
MgrB,29.436342,7.381334,exp
MgrB,14.011655,7.388897,exp
MgrB,31.093687,7.3918066,exp
MgrB,30.539377,7.3921375,exp
MgrB,23.962929,7.3930416,exp
MgrB,26.311232,7.3969827,exp
MgrB,23.903568,7.3971524,exp
MgrB,44.482502,7.3973,exp
MgrB,34.22587,7.3993793,exp
MgrB,27.217632,7.4000187,exp
MgrB,22.308779,7.400915,exp
MgrB,28.472431,7.408066,exp
MgrB,36.19921,7.4086957,exp
MgrB,36.60291,7.408705,exp
MgrB,31.843084,7.408781,exp
MgrB,25.3793,7.41019,exp
MgrB,39.765854,7.4112782,exp
MgrB,34.651695,7.426318,exp
MgrB,28.209389,7.4300127,exp
MgrB,25.187057,7.4311314,exp
MgrB,25.910446,7.434158,exp
MgrB,26.766386,7.450617,exp
MgrB,44.415627,7.451676,exp
MgrB,33.968822,7.4534307,exp
MgrB,32.335793,7.4583845,exp
MgrB,38.56847,7.4596977,exp
MgrB,34.17083,7.4597735,exp
MgrB,36.06169,7.465866,exp
MgrB,35.484066,7.470765,exp
MgrB,31.45372,7.4742465,exp
MgrB,31.150698,7.474892,exp
MgrB,37.498795,7.4759507,exp
MgrB,28.507929,7.4768906,exp
MgrB,34.24827,7.4894614,exp
MgrB,28.293612,7.494752,exp
MgrB,34.219166,7.4962597,exp
MgrB,23.434494,7.5025043,exp
MgrB,32.748714,7.507771,exp
MgrB,29.571997,7.5096636,exp
MgrB,23.534136,7.5116434,exp
MgrB,28.181646,7.5131364,exp
MgrB,44.412388,7.515547,exp
MgrB,40.955975,7.518635,exp
MgrB,31.091003,7.525687,exp
MgrB,40.50722,7.536619,exp
MgrB,26.934605,7.5366807,exp
MgrB,22.795828,7.5435057,exp
MgrB,37.1747,7.54576,exp
MgrB,23.967665,7.5471587,exp
MgrB,28.385225,7.5484943,exp
MgrB,30.696741,7.549807,exp
MgrB,24.080362,7.5531874,exp
MgrB,26.221762,7.5540714,exp
MgrB,34.208935,7.5614223,exp
MgrB,27.652906,7.562641,exp
MgrB,28.231985,7.5669622,exp
MgrB,41.2215,7.5669813,exp
MgrB,14.112483,7.568061,exp
MgrB,26.218157,7.572177,exp
MgrB,27.125656,7.5747337,exp
MgrB,30.403755,7.5755877,exp
MgrB,20.198925,7.577969,exp
MgrB,19.789278,7.581403,exp
MgrB,36.19361,7.5826287,exp
MgrB,33.80738,7.5915017,exp
MgrB,31.082106,7.5959415,exp
MgrB,37.683777,7.603313,exp
MgrB,29.16235,7.604567,exp
MgrB,36.361423,7.604938,exp
MgrB,27.088512,7.6080613,exp
MgrB,41.576107,7.6094527,exp
MgrB,52.154675,7.6167803,exp
MgrB,22.845617,7.6206884,exp
MgrB,27.662422,7.623657,exp
MgrB,26.163477,7.628162,exp
MgrB,27.252533,7.629855,exp
MgrB,23.99729,7.631303,exp
MgrB,20.448923,7.6352773,exp
MgrB,32.937122,7.640748,exp
MgrB,34.289867,7.6444297,exp
MgrB,26.117907,7.650288,exp
MgrB,31.060545,7.6542177,exp
MgrB,31.548153,7.663154,exp
MgrB,24.344458,7.663627,exp
MgrB,29.115013,7.6662602,exp
MgrB,27.273874,7.667454,exp
MgrB,28.47932,7.6714044,exp
MgrB,14.536486,7.67173,exp
MgrB,31.779102,7.684513,exp
MgrB,30.357283,7.688961,exp
MgrB,22.736555,7.6889963,exp
MgrB,19.644268,7.692549,exp
MgrB,28.284676,7.697683,exp
MgrB,30.476294,7.7041373,exp
MgrB,18.162321,7.7050858,exp
MgrB,36.673267,7.707119,exp
MgrB,36.9946,7.7088294,exp
MgrB,22.22239,7.709302,exp
MgrB,33.421154,7.713721,exp
MgrB,30.558435,7.7212925,exp
MgrB,27.189585,7.737999,exp
MgrB,17.620428,7.741927,exp
MgrB,21.887047,7.7460737,exp
MgrB,34.58383,7.7511797,exp
MgrB,33.677216,7.762388,exp
MgrB,30.375336,7.763618,exp
MgrB,26.248383,7.770449,exp
MgrB,23.242825,7.7712693,exp
MgrB,27.814028,7.77262,exp
MgrB,26.421455,7.774919,exp
MgrB,44.153107,7.7749257,exp
MgrB,32.62477,7.777075,exp
MgrB,25.881502,7.7772546,exp
MgrB,25.03565,7.7820587,exp
MgrB,31.376596,7.788007,exp
MgrB,24.938927,7.794631,exp
MgrB,24.87761,7.795329,exp
MgrB,34.454254,7.7955284,exp
MgrB,21.964731,7.800319,exp
MgrB,25.20731,7.8004975,exp
MgrB,35.486725,7.806308,exp
MgrB,14.373689,7.8143363,exp
MgrB,41.893444,7.818501,exp
MgrB,31.486202,7.821511,exp
MgrB,24.889265,7.8226714,exp
MgrB,29.634336,7.8229833,exp
MgrB,21.949543,7.824003,exp
MgrB,38.49815,7.8290696,exp
MgrB,27.78352,7.8293333,exp
MgrB,29.920525,7.829691,exp
MgrB,25.509712,7.8297443,exp
MgrB,40.27361,7.831287,exp
MgrB,29.804865,7.833665,exp
MgrB,23.97144,7.834436,exp
MgrB,38.891075,7.847216,exp
MgrB,34.11558,7.857066,exp
MgrB,36.922543,7.857449,exp
MgrB,23.281496,7.8596153,exp
MgrB,24.511936,7.866591,exp
MgrB,35.94367,7.8735676,exp
MgrB,25.158646,7.878649,exp
MgrB,22.801805,7.892824,exp
MgrB,24.481647,7.8930955,exp
MgrB,21.915968,7.899223,exp
MgrB,29.021202,7.8999166,exp
MgrB,22.778166,7.899967,exp
MgrB,36.78648,7.9008255,exp
MgrB,23.695799,7.910749,exp
MgrB,23.51395,7.911624,exp
MgrB,28.7448,7.9163384,exp
MgrB,20.223059,7.921782,exp
MgrB,25.259111,7.931572,exp
MgrB,16.402895,7.932941,exp
MgrB,21.00815,7.9338584,exp
MgrB,36.64371,7.940747,exp
MgrB,46.991394,7.9446545,exp
MgrB,32.183853,7.9451294,exp
MgrB,25.748268,7.946219,exp
MgrB,23.736675,7.9520493,exp
MgrB,27.1926,7.9541345,exp
MgrB,32.165363,7.9636426,exp
MgrB,23.531103,7.9636555,exp
MgrB,29.930702,7.96427,exp
MgrB,40.60952,7.965046,exp
MgrB,34.797535,7.9710956,exp
MgrB,23.879118,7.973462,exp
MgrB,30.60811,7.974901,exp
MgrB,22.297363,7.9760394,exp
MgrB,37.78555,7.977215,exp
MgrB,26.351921,7.9788322,exp
MgrB,26.634619,7.9798226,exp
MgrB,26.692196,7.987181,exp
MgrB,41.303566,8.001041,exp
MgrB,20.776617,8.00273,exp
MgrB,23.865837,8.002748,exp
MgrB,42.109303,8.007181,exp
MgrB,21.757607,8.008048,exp
MgrB,24.190863,8.010475,exp
MgrB,28.466036,8.01305,exp
MgrB,33.480545,8.013988,exp
MgrB,28.428988,8.016069,exp
MgrB,21.911541,8.017601,exp
MgrB,25.331047,8.018239,exp
MgrB,27.55909,8.021242,exp
MgrB,23.742176,8.0234995,exp
MgrB,37.734016,8.02802,exp
MgrB,28.768873,8.02901,exp
MgrB,26.10616,8.032596,exp
MgrB,31.722597,8.035884,exp
MgrB,23.470318,8.039626,exp
MgrB,35.39971,8.040665,exp
MgrB,29.202517,8.059734,exp
MgrB,26.042433,8.062327,exp
MgrB,32.961338,8.064734,exp
MgrB,30.466019,8.075945,exp
MgrB,25.250288,8.081415,exp
MgrB,24.860975,8.08726,exp
MgrB,29.959003,8.114576,exp
MgrB,41.41164,8.11482,exp
MgrB,24.225588,8.127103,exp
MgrB,33.71204,8.128094,exp
MgrB,22.188986,8.1285515,exp
MgrB,28.626106,8.137409,exp
MgrB,28.08565,8.141251,exp
MgrB,23.529848,8.141565,exp
MgrB,22.456356,8.1416025,exp
MgrB,28.706455,8.1432085,exp
MgrB,32.07149,8.14412,exp
MgrB,23.684734,8.145361,exp
MgrB,39.022038,8.149331,exp
MgrB,25.409466,8.153842,exp
MgrB,28.095375,8.1571045,exp
MgrB,22.217407,8.160398,exp
MgrB,20.064138,8.1630535,exp
MgrB,21.881847,8.168207,exp
MgrB,29.200254,8.171277,exp
MgrB,19.573898,8.173801,exp
MgrB,24.38539,8.175845,exp
MgrB,28.21866,8.180828,exp
MgrB,27.61038,8.182195,exp
MgrB,19.885866,8.189555,exp
MgrB,28.601564,8.192901,exp
MgrB,25.645943,8.216706,exp
MgrB,24.379824,8.218332,exp
MgrB,24.1496,8.223122,exp
MgrB,22.77447,8.2237,exp
MgrB,28.072329,8.224645,exp
MgrB,28.336529,8.235864,exp
MgrB,25.462046,8.23966,exp
MgrB,35.229412,8.240133,exp
MgrB,30.858194,8.241546,exp
MgrB,23.710958,8.242681,exp
MgrB,26.519705,8.24467,exp
MgrB,36.129265,8.251276,exp
MgrB,26.979189,8.260794,exp
MgrB,23.808178,8.262605,exp
MgrB,26.966902,8.268067,exp
MgrB,23.252113,8.268308,exp
MgrB,20.37375,8.269875,exp
MgrB,21.679579,8.280146,exp
MgrB,32.42116,8.286465,exp
MgrB,29.918959,8.290403,exp
MgrB,21.31759,8.308802,exp
MgrB,28.013136,8.316028,exp
MgrB,35.029457,8.321069,exp
MgrB,25.344915,8.330883,exp
MgrB,28.46016,8.331305,exp
MgrB,21.23234,8.333316,exp
MgrB,22.203917,8.34697,exp
MgrB,20.895227,8.354486,exp
MgrB,29.195559,8.355933,exp
MgrB,24.559649,8.381098,exp
MgrB,29.657806,8.385826,exp
MgrB,24.248608,8.392781,exp
MgrB,23.691505,8.393285,exp
MgrB,27.144238,8.398144,exp
MgrB,29.124487,8.40744,exp
MgrB,23.467176,8.408525,exp
MgrB,20.90595,8.413921,exp
MgrB,17.56474,8.416522,exp
MgrB,21.88064,8.41912,exp
MgrB,24.35481,8.421198,exp
MgrB,30.43816,8.422299,exp
MgrB,22.833889,8.429691,exp
MgrB,25.17143,8.438079,exp
MgrB,23.815205,8.443449,exp
MgrB,24.448198,8.445531,exp
MgrB,27.710915,8.453699,exp
MgrB,19.299458,8.505114,exp
MgrB,21.537735,8.506162,exp
MgrB,25.698736,8.521844,exp
MgrB,27.545385,8.524129,exp
MgrB,20.363426,8.530642,exp
MgrB,28.311882,8.553518,exp
MgrB,21.720232,8.580597,exp
MgrB,14.277904,8.588881,exp
MgrB,23.195202,8.591559,exp
MgrB,32.981327,8.649359,exp
MgrB,26.848032,8.6674,exp
MgrB,26.634266,8.6830015,exp
MgrB,22.442322,8.736475,exp
MgrB,19.71008,8.776094,exp
MgrB,21.274668,8.805212,exp
MgrB,23.825699,8.819115,exp
MgrB,20.778908,8.843324,exp
MgrB,21.366127,8.846077,exp
MgrB,22.014269,8.873105,exp
MgrB,18.86576,9.108148,exp
MgrB,22.712456,10.047809,exp
MgrB,14.33888,10.609872,exp
MgrB,18.673235,11.472573,exp
MG1655/pEB52,38.77444,6.514967,exp
MG1655/pEB52,19.601093,6.533648,exp
MG1655/pEB52,19.742874,6.6205463,exp
MG1655/pEB52,39.22748,6.6303897,exp
MG1655/pEB52,20.485132,6.647624,exp
MG1655/pEB52,31.174143,6.661351,exp
MG1655/pEB52,44.88731,6.7400813,exp
MG1655/pEB52,51.697758,6.8095913,exp
MG1655/pEB52,31.004946,6.8167214,exp
MG1655/pEB52,39.211136,6.8174915,exp
MG1655/pEB52,38.674934,6.83865,exp
MG1655/pEB52,34.04095,6.8415184,exp
MG1655/pEB52,24.635603,6.868016,exp
MG1655/pEB52,33.110027,6.88531,exp
MG1655/pEB52,31.98258,6.888526,exp
MG1655/pEB52,43.18095,6.8896985,exp
MG1655/pEB52,40.98918,6.889976,exp
MG1655/pEB52,27.098253,6.8906384,exp
MG1655/pEB52,40.225147,6.8907833,exp
MG1655/pEB52,33.872513,6.891381,exp
MG1655/pEB52,33.554996,6.892669,exp
MG1655/pEB52,32.089596,6.8945036,exp
MG1655/pEB52,50.648132,6.8947587,exp
MG1655/pEB52,15.811718,6.909693,exp
MG1655/pEB52,17.701122,6.9165993,exp
MG1655/pEB52,38.892708,6.9361205,exp
MG1655/pEB52,29.738565,6.937169,exp
MG1655/pEB52,17.756077,6.9397945,exp
MG1655/pEB52,42.947292,6.96024,exp
MG1655/pEB52,34.38107,6.9897723,exp
MG1655/pEB52,38.5656,6.9910297,exp
MG1655/pEB52,31.498888,7.0114903,exp
MG1655/pEB52,36.336704,7.019898,exp
MG1655/pEB52,29.40515,7.020029,exp
MG1655/pEB52,38.703438,7.0271645,exp
MG1655/pEB52,22.051428,7.0286813,exp
MG1655/pEB52,35.23901,7.035464,exp
MG1655/pEB52,39.8331,7.0554137,exp
MG1655/pEB52,35.675488,7.058625,exp
MG1655/pEB52,40.833275,7.060128,exp
MG1655/pEB52,34.0367,7.0641084,exp
MG1655/pEB52,17.533146,7.0670285,exp
MG1655/pEB52,26.24692,7.0765567,exp
MG1655/pEB52,24.074762,7.087566,exp
MG1655/pEB52,21.3609,7.0889072,exp
MG1655/pEB52,24.138433,7.0955462,exp
MG1655/pEB52,29.792082,7.111259,exp
MG1655/pEB52,29.44641,7.114328,exp
MG1655/pEB52,40.494835,7.1263022,exp
MG1655/pEB52,41.09301,7.130052,exp
MG1655/pEB52,19.511854,7.1330595,exp
MG1655/pEB52,22.945288,7.1556387,exp
MG1655/pEB52,39.438896,7.159314,exp
MG1655/pEB52,27.707752,7.1626377,exp
MG1655/pEB52,22.157028,7.1646357,exp
MG1655/pEB52,40.62511,7.165418,exp
MG1655/pEB52,41.62307,7.166929,exp
MG1655/pEB52,42.6116,7.1740966,exp
MG1655/pEB52,18.753853,7.181682,exp
MG1655/pEB52,37.534714,7.181794,exp
MG1655/pEB52,24.876987,7.182549,exp
MG1655/pEB52,26.919674,7.1829395,exp
MG1655/pEB52,35.47257,7.196329,exp
MG1655/pEB52,20.308609,7.2162848,exp
MG1655/pEB52,29.279896,7.22206,exp
MG1655/pEB52,30.670734,7.2220798,exp
MG1655/pEB52,30.449516,7.2351274,exp
MG1655/pEB52,48.3608,7.2378016,exp
MG1655/pEB52,32.782654,7.2398863,exp
MG1655/pEB52,36.110443,7.241648,exp
MG1655/pEB52,40.606434,7.2419834,exp
MG1655/pEB52,33.012432,7.2502337,exp
MG1655/pEB52,30.414713,7.2560954,exp
MG1655/pEB52,34.656376,7.2583227,exp
MG1655/pEB52,51.684444,7.260585,exp
MG1655/pEB52,31.18539,7.262093,exp
MG1655/pEB52,16.904758,7.2651796,exp
MG1655/pEB52,17.99458,7.2793155,exp
MG1655/pEB52,29.910803,7.279698,exp
MG1655/pEB52,29.14155,7.285813,exp
MG1655/pEB52,34.913994,7.2872157,exp
MG1655/pEB52,35.5503,7.2935586,exp
MG1655/pEB52,39.957165,7.296067,exp
MG1655/pEB52,27.318605,7.297392,exp
MG1655/pEB52,27.722424,7.3016596,exp
MG1655/pEB52,20.306047,7.3025103,exp
MG1655/pEB52,43.579967,7.3050313,exp
MG1655/pEB52,30.962296,7.305522,exp
MG1655/pEB52,31.056753,7.3264894,exp
MG1655/pEB52,27.317337,7.3278375,exp
MG1655/pEB52,24.740582,7.3279104,exp
MG1655/pEB52,21.136248,7.330158,exp
MG1655/pEB52,28.856182,7.3313246,exp
MG1655/pEB52,32.21224,7.331595,exp
MG1655/pEB52,33.342556,7.33442,exp
MG1655/pEB52,36.92436,7.335855,exp
MG1655/pEB52,42.0317,7.3372154,exp
MG1655/pEB52,35.991978,7.337258,exp
MG1655/pEB52,24.0807,7.344676,exp
MG1655/pEB52,21.566889,7.345006,exp
MG1655/pEB52,17.992369,7.347433,exp
MG1655/pEB52,43.389393,7.350903,exp
MG1655/pEB52,40.01355,7.352056,exp
MG1655/pEB52,34.60948,7.35961,exp
MG1655/pEB52,20.167221,7.3611293,exp
MG1655/pEB52,30.909224,7.361634,exp
MG1655/pEB52,31.404352,7.374673,exp
MG1655/pEB52,34.82981,7.378039,exp
MG1655/pEB52,51.250835,7.3784432,exp
MG1655/pEB52,27.110199,7.3797045,exp
MG1655/pEB52,28.677969,7.3827267,exp
MG1655/pEB52,37.558395,7.4015803,exp
MG1655/pEB52,32.137775,7.403513,exp
MG1655/pEB52,19.678673,7.407035,exp
MG1655/pEB52,28.412384,7.4074593,exp
MG1655/pEB52,30.151907,7.4079084,exp
MG1655/pEB52,21.027905,7.4086905,exp
MG1655/pEB52,23.251833,7.4143405,exp
MG1655/pEB52,44.090187,7.414553,exp
MG1655/pEB52,23.982141,7.415588,exp
MG1655/pEB52,42.10774,7.4168205,exp
MG1655/pEB52,19.952236,7.4182515,exp
MG1655/pEB52,44.329975,7.4184775,exp
MG1655/pEB52,31.23906,7.4213157,exp
MG1655/pEB52,27.64586,7.422079,exp
MG1655/pEB52,15.062464,7.424982,exp
MG1655/pEB52,28.06381,7.427222,exp
MG1655/pEB52,21.610617,7.4277644,exp
MG1655/pEB52,27.560684,7.4285827,exp
MG1655/pEB52,47.64833,7.432807,exp
MG1655/pEB52,24.257944,7.4442225,exp
MG1655/pEB52,16.398447,7.4511704,exp
MG1655/pEB52,23.370396,7.4516077,exp
MG1655/pEB52,26.330767,7.4524164,exp
MG1655/pEB52,35.873573,7.453889,exp
MG1655/pEB52,23.422255,7.4543395,exp
MG1655/pEB52,32.960117,7.454706,exp
MG1655/pEB52,23.30436,7.4547176,exp
MG1655/pEB52,33.654053,7.4628477,exp
MG1655/pEB52,31.670498,7.466609,exp
MG1655/pEB52,22.778566,7.4693184,exp
MG1655/pEB52,23.906322,7.472991,exp
MG1655/pEB52,46.094406,7.4785433,exp
MG1655/pEB52,30.577723,7.4787464,exp
MG1655/pEB52,21.304928,7.491136,exp
MG1655/pEB52,31.10647,7.492047,exp
MG1655/pEB52,17.265186,7.495943,exp
MG1655/pEB52,37.4257,7.4965725,exp
MG1655/pEB52,31.02209,7.499643,exp
MG1655/pEB52,38.03703,7.5021825,exp
MG1655/pEB52,23.09234,7.502264,exp
MG1655/pEB52,31.518723,7.5060916,exp
MG1655/pEB52,30.406992,7.514276,exp
MG1655/pEB52,26.636238,7.5148215,exp
MG1655/pEB52,27.04271,7.5160174,exp
MG1655/pEB52,17.321905,7.516101,exp
MG1655/pEB52,20.092793,7.518053,exp
MG1655/pEB52,25.550255,7.519702,exp
MG1655/pEB52,30.016224,7.522148,exp
MG1655/pEB52,18.45147,7.5236115,exp
MG1655/pEB52,39.789005,7.5247993,exp
MG1655/pEB52,29.921417,7.5265355,exp
MG1655/pEB52,38.532967,7.526819,exp
MG1655/pEB52,40.187897,7.5303473,exp
MG1655/pEB52,32.648952,7.533948,exp
MG1655/pEB52,31.59139,7.5347633,exp
MG1655/pEB52,33.85395,7.536085,exp
MG1655/pEB52,19.744677,7.540419,exp
MG1655/pEB52,34.592117,7.5421658,exp
MG1655/pEB52,29.374775,7.5434484,exp
MG1655/pEB52,25.513435,7.5521975,exp
MG1655/pEB52,25.793886,7.5578346,exp
MG1655/pEB52,29.45434,7.559186,exp
MG1655/pEB52,25.858526,7.567123,exp
MG1655/pEB52,30.268978,7.57149,exp
MG1655/pEB52,24.423882,7.57483,exp
MG1655/pEB52,26.421783,7.5768113,exp
MG1655/pEB52,29.748253,7.582158,exp
MG1655/pEB52,25.793287,7.5848203,exp
MG1655/pEB52,21.782604,7.586759,exp
MG1655/pEB52,35.810486,7.588234,exp
MG1655/pEB52,43.226913,7.5915017,exp
MG1655/pEB52,41.02359,7.5931487,exp
MG1655/pEB52,19.50689,7.5958767,exp
MG1655/pEB52,38.45842,7.597873,exp
MG1655/pEB52,29.602427,7.598743,exp
MG1655/pEB52,62.247623,7.601069,exp
MG1655/pEB52,18.030922,7.6066594,exp
MG1655/pEB52,18.130548,7.6070266,exp
